name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,predicted_price
Volkswagen Vento Petrol Trendline,2011,227000,73840,Petrol,Individual,Manual,First Owner,15.04,1598,103.6,5,-2568523816.4647136
Hyundai Grand i10 Magna,2013,300000,75000,Petrol,Individual,Manual,Third Owner,18.9,1197,82.0,5,-2659762686.3210216
Mahindra Scorpio SLE BSIII,2011,400000,320000,Diesel,Individual,Manual,Third Owner,12.05,2179,120.0,8,-12892477365.483612
Volkswagen Vento 1.5 TDI Highline,2015,550000,120000,Diesel,Individual,Manual,Second Owner,20.34,1498,103.2,5,-4524138545.744406
Skoda Rapid Monte Carlo 1.5 TDI AT BSIV,2017,900000,40000,Diesel,Individual,Automatic,First Owner,21.66,1498,108.6,5,-1148568042.3761046
Hyundai EON Magna Plus,2014,210000,70000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,-2491045765.6076293
Renault Duster 110PS Diesel RxL Explore,2016,650000,30000,Diesel,Individual,Manual,First Owner,19.64,1461,108.45,5,-730254934.5254729
Mahindra XUV500 W8 2WD,2014,680000,120000,Diesel,Individual,Manual,First Owner,15.1,2179,140.0,7,-4452050787.453725
Renault KWID 1.0 RXT BSIV,2019,390000,25000,Petrol,Individual,Manual,First Owner,23.01,999,67.0,5,-572455940.3862592
Renault KWID RXL,2016,260000,80000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,-2914636634.005712
Maruti Swift Dzire VXI,2013,450000,67000,Petrol,Individual,Manual,First Owner,19.1,1197,85.8,5,-2321356723.7614155
Hyundai i10 Era,2008,130000,120000,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,5,-4572456450.4613
Maruti Vitara Brezza ZDi,2019,890000,9000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,5,130715122.7138582
Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969,190.0,5,-239343713.53839907
Tata Manza Aura (ABS) Quadrajet BS IV,2010,210000,120000,Diesel,Individual,Manual,First Owner,21.12,1248,88.8,5,-4551796214.5250845
Toyota Land Cruiser Prado VX L,2014,3500000,60000,Diesel,Individual,Automatic,First Owner,11.0,2982,170.3,7,-1840044475.3544588
Honda City i DTEC VX,2014,750000,80000,Diesel,Individual,Manual,Second Owner,25.1,1498,98.6,5,-2839073215.543966
Chevrolet Tavera Neo LS B3 - 10 seats BSIII,2011,350000,120000,Diesel,Individual,Manual,Second Owner,12.2,2499,80.0,10,-4439901473.309508
Honda Civic ZX,2019,2000000,24857,Petrol,Dealer,Automatic,Test Drive Car,16.5,1799,139.46,5,-473327521.49695736
Hyundai EON 1.0 Era Plus,2017,270000,26442,Petrol,Individual,Manual,First Owner,20.3,998,68.05,5,-633211444.4695365
Maruti Ertiga BSIV VXI,2017,700000,35000,Petrol,Individual,Manual,First Owner,17.5,1373,91.1,7,-953639081.2831733
Maruti Alto LXi,2010,130000,28000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5,-724474969.1771624
Maruti Ertiga ZDI,2015,650000,80000,Diesel,Individual,Manual,First Owner,20.77,1248,88.8,7,-2864064224.936196
Maruti Alto LX,2005,55000,39000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,-1189304892.600695
Maruti Wagon R AMT VXI Plus,2017,475000,20000,Petrol,Individual,Automatic,First Owner,20.51,998,67.0,5,-361838616.3059701
Nissan Sunny Diesel XL,2013,325000,50000,Diesel,Individual,Manual,First Owner,21.64,1461,84.8,5,-1580911955.296621
Hyundai Grand i10 Sportz,2015,390000,15000,Petrol,Individual,Manual,First Owner,18.9,1197,82.0,5,-129015075.23982513
Maruti Swift AMT ZXI Plus BSIV,2019,650000,15000,Petrol,Individual,Automatic,First Owner,22.0,1197,81.8,5,-128593758.99890174
Honda City i DTEC V,2014,600000,70000,Diesel,Individual,Manual,First Owner,26.0,1498,98.6,5,-2417421011.6228886
Chevrolet Spark 1.0 LT,2012,170000,80000,Petrol,Individual,Manual,First Owner,16.2,995,62.1,5,-2894386114.1088815
Mahindra Bolero 2011-2019 DI - AC BS III,2013,499000,80000,Diesel,Individual,Manual,First Owner,15.96,2523,63.0,9,-2755332976.7000484
Hyundai i20 Asta 1.4 CRDi,2012,525000,120000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,5,-4538113744.029108
Nissan Terrano XL Plus 85 PS,2015,580000,90000,Diesel,Individual,Manual,First Owner,20.45,1461,83.8,5,-3267630124.5705724
Maruti Swift VXI,2020,600000,5000,Petrol,Individual,Manual,First Owner,21.21,1197,81.8,5,293388971.67522097
Honda Brio 1.2 E MT,2017,400000,50000,Petrol,Individual,Manual,First Owner,18.5,1198,86.8,5,-1603258697.1575422
Maruti Swift Dzire VDI,2017,700000,65000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,5,-2235504031.79606
Maruti Baleno Alpha 1.3,2017,800000,35000,Diesel,Individual,Manual,First Owner,27.39,1248,74.0,5,-970384383.0563833
Honda Jazz 1.5 V i DTEC,2015,600000,90000,Diesel,Individual,Manual,First Owner,27.3,1498,98.6,5,-3260805917.510506
Maruti Swift VDI BSIV,2016,580000,100000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,5,-3711623278.8983254
Renault KWID RXT,2016,350000,15000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,-173395326.24913046
Ford Figo Diesel ZXI,2011,204999,147000,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,5,-5682149256.288046
Mahindra XUV500 W10 2WD,2017,1350000,20000,Diesel,Individual,Manual,First Owner,16.0,2179,140.0,7,-234277166.91085115
Hyundai i20 Asta 1.4 CRDi (Diesel),2009,310000,120000,Diesel,Individual,Manual,Second Owner,23.0,1396,90.0,5,-4538362306.92797
Toyota Innova 2.5 V Diesel 7-seater,2011,700000,250000,Diesel,Individual,Manual,Second Owner,12.8,2494,102.0,7,-9916656455.396784
Ford Figo 1.5D Titanium Opt MT,2016,459999,69000,Diesel,Individual,Manual,Second Owner,25.83,1498,99.0,5,-2374753032.256897
Maruti Ciaz ZDi Plus SHVS,2017,860000,80000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,5,-2864260079.389681
Hyundai i10 LPG,2012,275000,97000,LPG,Individual,Manual,Third Owner,19.0,1086,68.1,5,-3601653534.4302125
Renault KWID RXT Optional,2016,390000,15000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,-173395326.24913046
Tata Hexa XT,2018,1525000,50000,Diesel,Individual,Manual,First Owner,17.6,2179,153.86,7,-1495625520.640692
Maruti Alto LX BSIII,2005,110000,50800,Petrol,Dealer,Manual,Second Owner,19.7,796,46.3,5,-1686945622.3165052
Maruti Celerio ZXI MT BSIV,2017,484999,10000,Petrol,Dealer,Manual,First Owner,23.1,998,67.04,5,59679513.44949853
BMW 6 Series GT 630d Luxury Line,2018,5830000,30000,Diesel,Individual,Automatic,First Owner,17.09,2993,261.4,4,-548499360.2301419
Maruti Alto LXi,2012,185000,60000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5,-2073638132.151435
Hyundai Xcent 1.1 CRDi SX Option,2018,665000,40142,Diesel,Dealer,Manual,First Owner,24.4,1120,71.0,5,-1199250850.0524614
Mahindra KUV 100 D75 K6 Plus 5Str,2016,390000,62000,Diesel,Dealer,Manual,First Owner,25.32,1198,77.0,5,-2112785761.0521185
Tata Manza Aura (ABS) Quadrajet,2011,190000,90000,Diesel,Dealer,Manual,First Owner,18.8,1248,90.0,5,-3285895044.2206535
Datsun GO A Petrol,2016,275000,49000,Petrol,Dealer,Manual,First Owner,19.02,1198,67.05,5,-1566718958.1649027
Maruti Alto 800 VXI BSIV,2016,315000,32000,Petrol,Dealer,Manual,First Owner,24.7,796,47.3,5,-892209155.3571088
Hyundai Elite i20 Sportz Plus Dual Tone BSIV,2019,685000,4300,Petrol,Dealer,Manual,First Owner,18.6,1197,81.86,5,322964897.9816613
Maruti Swift VXI,2019,595000,14548,Petrol,Dealer,Manual,First Owner,21.21,1197,81.8,5,-109463799.61556812
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,900000,44772,Diesel,Dealer,Manual,Second Owner,23.0,1498,98.96,5,-1352384048.8406622
Maruti Ertiga ZDI Plus,2018,950000,48500,Diesel,Dealer,Manual,First Owner,25.47,1248,88.5,7,-1535545359.29836
Maruti Alto 800 LXI BSIV,2016,275000,38000,Petrol,Dealer,Manual,First Owner,24.7,796,47.3,5,-1145246814.5346394
Hyundai i20 2015-2017 Magna 1.2,2017,570000,28782,Petrol,Dealer,Manual,First Owner,18.6,1197,81.83,5,-709892323.8558141
Maruti Vitara Brezza ZDi,2018,910000,36500,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,5,-1029226324.8361024
Maruti Swift Dzire VDI Optional,2018,751000,44885,Diesel,Dealer,Manual,First Owner,26.59,1248,74.0,5,-1387009769.7504432
Hyundai EON Era,2014,225000,35000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,-1014992753.7387009
Tata Indica Vista Terra 1.4 TDI,2009,135000,110000,Diesel,Individual,Manual,Second Owner,17.0,1405,71.0,5,-4120497860.8457055
Maruti Ertiga ZDI Plus,2017,825000,79000,Diesel,Dealer,Manual,First Owner,25.47,1248,88.5,7,-2822005636.437086
Toyota Fortuner 4x2 AT,2015,1650000,91000,Diesel,Dealer,Automatic,Second Owner,12.55,2982,168.5,7,-3147845640.68668
Maruti Vitara Brezza ZDi,2018,875000,50000,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,5,-1598561057.9855464
Maruti Ciaz ZDi Plus SHVS,2016,650000,81000,Diesel,Dealer,Manual,Second Owner,28.09,1248,88.5,5,-2906618532.2388816
Jeep Compass 1.4 Limited,2019,1450000,22000,Petrol,Dealer,Automatic,First Owner,16.0,1368,160.0,5,-386353037.37364095
Maruti Ertiga SHVS VDI,2019,925000,50000,Diesel,Dealer,Manual,First Owner,24.52,1248,88.5,7,-1598537745.9515758
Maruti Ertiga ZDI,2016,725000,66000,Diesel,Dealer,Manual,First Owner,20.77,1248,88.8,7,-2273457510.53568
Maruti Ertiga VDI,2013,550000,65000,Diesel,Dealer,Manual,First Owner,20.77,1248,88.76,7,-2231852039.2327504
Toyota Innova 2.5 V Diesel 7-seater,2013,750000,95000,Diesel,Dealer,Manual,First Owner,12.8,2494,102.0,7,-3379479240.6713505
Honda City 1.5 V MT,2013,475000,55000,Petrol,Dealer,Manual,Second Owner,17.0,1497,118.0,5,-1779023664.6220999
Datsun GO Plus T,2017,325000,65000,Petrol,Dealer,Manual,First Owner,19.02,1198,67.05,7,-2241443859.3053203
Maruti Ertiga VDI,2017,725000,76000,Diesel,Dealer,Manual,First Owner,25.47,1248,88.5,7,-2695486806.8483205
Maruti Swift Dzire VDI,2017,625000,70000,Diesel,Dealer,Manual,First Owner,23.4,1248,74.0,5,-2446095017.274781
Maruti Swift ZDi,2014,470000,89000,Diesel,Dealer,Manual,First Owner,22.9,1248,74.0,5,-3247894562.4949784
Toyota Innova Crysta 2.4 VX MT,2017,1750000,98000,Diesel,Dealer,Manual,First Owner,13.68,2393,147.51,7,-3502061607.979617
Toyota Innova Crysta 2.4 VX MT,2016,1650000,90000,Diesel,Dealer,Manual,First Owner,13.68,2393,147.51,7,-3164863572.062521
Hyundai Creta 1.4 CRDi S,2018,1050000,70000,Diesel,Individual,Manual,First Owner,21.38,1396,88.7,5,-2428262195.1349826
Maruti Swift VDI,2013,380000,57000,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,5,-1898545889.867761
Maruti Swift Dzire VDI,2017,650000,70000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,5,-2446368747.7773356
Hyundai EON Era Plus,2016,275000,49200,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,-1613477527.8196328
Hyundai i10 Era,2008,200000,60000,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,5,-2042079858.6859932
Maruti Eeco 5 Seater AC BSIV,2015,315000,120000,Petrol,Individual,Manual,Second Owner,15.37,1196,73.0,5,-4559424260.4989605
Maruti Alto LXI,2004,90000,110000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,5,-4183769369.1877522
Maruti Wagon R LXI Minor,2007,120000,70000,Petrol,Individual,Manual,Second Owner,18.9,1061,67.0,5,-2466476339.514056
Maruti Wagon R LXI,2006,90000,168000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,5,-6605309305.812597
Mahindra XUV500 W10 2WD,2018,1500000,30000,Diesel,Individual,Manual,First Owner,16.0,2179,140.0,7,-655821089.2204568
Hyundai Grand i10 CRDi Sportz,2015,370000,60000,Diesel,Individual,Manual,First Owner,24.0,1120,70.0,5,-2037516934.7907958
Maruti Swift VDI BSIV,2016,595000,131111,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,5,-5023665714.677017
Mahindra Renault Logan 1.5 DLE Diesel,2007,150000,120000,Diesel,Individual,Manual,Second Owner,19.2,1461,65.0,5,-4539338415.723421
Maruti Alto K10 VXI Airbag,2016,310000,23400,Petrol,Individual,Manual,Second Owner,23.95,998,67.1,5,-505679958.2262545
Maruti Celerio VXI MT BSIV,2018,385000,50000,Petrol,Individual,Manual,First Owner,23.1,998,67.04,5,-1627052704.7477603
Mahindra XUV500 W8 2WD,2014,750000,90000,Diesel,Individual,Manual,First Owner,15.1,2179,140.0,7,-3186862491.5660715
Hyundai Santro Sportz AMT BSIV,2019,521000,3010,Petrol,Individual,Automatic,First Owner,20.3,1086,68.0,5,363341055.2047355
Tata Manza Aqua Quadrajet BS IV,2010,180000,80000,Diesel,Individual,Manual,First Owner,21.12,1248,88.8,5,-2864878486.674881
Ford Fiesta EXi 1.4 TDCi Ltd,2011,220000,155000,Diesel,Individual,Manual,Second Owner,17.8,1399,68.0,5,-6019344022.201154
Maruti 800 AC,1998,40000,70000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,4,-2500128359.531635
Hyundai Grand i10 1.2 Kappa Magna BSIV,2018,540000,4000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5,335405528.6071015
Maruti Alto LXi BSIII,2007,140000,35000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5,-1020242100.509784
Maruti Zen VXI,2003,200000,121000,Petrol,Individual,Manual,First Owner,17.3,993,60.0,5,-4625997055.786086
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,650000,110000,Diesel,Individual,Manual,Second Owner,22.77,1498,98.59,5,-4103878802.6938157
Maruti Swift Vdi BSIII,2010,305000,175000,Diesel,Individual,Manual,Third Owner,17.8,1248,75.0,5,-6874798517.054098
Mahindra XUV500 W10 1.99 mHawk,2018,1400000,30000,Diesel,Individual,Manual,First Owner,16.0,1997,140.0,7,-672363966.9392722
Ford Fiesta 1.4 ZXi TDCi LE,2008,200000,163000,Diesel,Individual,Manual,First Owner,17.8,1399,68.0,5,-6357284096.73003
Ford Fiesta 1.4 ZXi TDCi ABS,2008,200000,163000,Diesel,Individual,Manual,First Owner,17.8,1399,68.0,5,-6357284096.73003
Mahindra Xylo D2 BS IV,2010,465000,77088,Diesel,Individual,Manual,First Owner,14.0,2489,95.0,8,-2627178129.8458414
Mahindra Bolero 2011-2019 SLX,2016,570000,136511,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7,-5138114537.07753
Maruti Ertiga ZXI,2015,570000,80000,Petrol,Individual,Manual,First Owner,16.02,1373,93.7,7,-2850954256.454931
Maruti Ertiga ZXI,2015,650000,60000,Petrol,Individual,Manual,First Owner,16.02,1373,93.7,7,-2007495392.5298293
Maruti Swift Dzire ZXI,2016,620000,36000,Petrol,Individual,Manual,First Owner,20.85,1197,83.14,5,-1014316826.4984607
Maruti Wagon R VXI BS IV,2012,250000,65000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,5,-2260383098.680649
Maruti Wagon R Duo Lxi,2012,300000,60000,LPG,Individual,Manual,First Owner,26.2,998,58.2,5,-2052579590.848702
Fiat Grande Punto 1.3 Emotion (Diesel),2013,300000,82500,Diesel,Individual,Manual,First Owner,20.3,1248,75.0,5,-2973459264.779091
Ford EcoSport 1.5 Diesel Titanium BSIV,2018,810000,30000,Diesel,Individual,Manual,Second Owner,23.0,1498,98.96,5,-729405331.9455818
Chevrolet Cruze LTZ,2011,270000,100000,Diesel,Individual,Manual,Third Owner,18.3,1991,147.9,5,-3624206739.1782274
Maruti Swift Dzire LDI Optional,2015,470000,70000,Diesel,Individual,Manual,Second Owner,26.59,1248,74.0,5,-2446739767.0832267
Tata Zest Quadrajet 1.3 XT,2017,400000,85000,Diesel,Individual,Manual,First Owner,20.65,1248,88.7,5,-3074431662.2223287
Maruti Wagon R Stingray VXI,2014,300000,60000,Petrol,Individual,Manual,Second Owner,20.51,998,67.04,5,-2049301930.1805198
Maruti Alto 800 Base,2015,170000,20000,Petrol,Individual,Manual,Third Owner,22.74,796,47.3,5,-386151161.1424515
Mahindra Xylo D2,2009,121000,100000,Diesel,Individual,Manual,Second Owner,13.0,2489,95.0,8,-3593544305.0764136
Maruti Vitara Brezza VDi Option,2016,650000,80000,Diesel,Individual,Manual,Second Owner,24.3,1248,88.5,5,-2864120373.1790895
Tata Bolt Revotron XE,2017,350000,35000,Petrol,Individual,Manual,First Owner,17.57,1193,88.7,5,-970519432.1785188
Chevrolet Beat Diesel,2013,125000,139000,Diesel,Individual,Manual,First Owner,25.44,936,57.6,5,-5389791008.742984
Maruti Alto AX,2005,80000,90000,Petrol,Individual,Automatic,Second Owner,19.7,796,46.3,5,-3340124995.609705
Honda City 2017-2020 GXi,2008,250000,100000,Petrol,Individual,Manual,First Owner,17.7,1497,78.0,5,-3688736657.462883
Volkswagen Vento Diesel Trendline,2011,225000,90000,Diesel,Individual,Manual,First Owner,20.54,1598,103.6,5,-3250510527.658531
Mahindra Bolero SLX,2007,215000,105000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,7,-3810423785.7842875
Hyundai Xcent 1.2 CRDi E Plus,2017,450000,40000,Diesel,Individual,Manual,Second Owner,25.4,1186,73.97,5,-1186722032.2742352
Hyundai Xcent 1.2 VTVT S,2017,509999,90000,Petrol,Individual,Manual,First Owner,20.14,1197,81.86,5,-3291759499.003145
Maruti Alto 800 LXI,2015,245000,36710,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,5,-1090861041.9518743
Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha,2016,620000,28180,Diesel,Dealer,Manual,First Owner,23.65,1248,88.5,5,-678662680.9414198
Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma,2017,650000,44000,Diesel,Dealer,Manual,First Owner,23.65,1248,88.5,5,-1345653132.6532304
Tata Harrier XZ BSIV,2019,1700000,15000,Diesel,Individual,Manual,First Owner,17.0,1956,138.1,5,-43773280.24582813
Datsun GO Plus T VDC,2019,590000,4000,Petrol,Individual,Manual,First Owner,19.72,1198,67.0,7,331402950.0495396
Maruti Ritz VDi,2014,370000,30000,Diesel,Individual,Manual,First Owner,23.2,1248,73.94,5,-759733070.9981539
Maruti Swift VXI,2013,350000,15000,Petrol,Individual,Manual,First Owner,18.6,1197,85.8,5,-128320773.08866535
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,450000,56000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5,-1857587517.5981638
Hyundai i20 Active 1.2 S,2017,600000,19000,Petrol,Individual,Manual,First Owner,17.19,1197,81.86,5,-297227395.7108714
Ford Endeavour 2.2 Titanium AT 4X2,2016,2400000,30000,Diesel,Individual,Automatic,First Owner,12.62,2198,158.0,7,-649250750.0877062
Hyundai i20 1.2 Magna Executive,2017,450000,70000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,-2448176696.519057
Tata Indigo CS LX (TDI) BS III,2009,150000,30000,Diesel,Individual,Manual,First Owner,19.09,1396,69.0,5,-748206946.9365779
Maruti Eeco 5 Seater AC BSIV,2019,400000,15000,Petrol,Individual,Manual,First Owner,15.37,1196,73.0,5,-130523186.28039253
Maruti Alto 800 LXI,2013,185000,85000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,-3127763488.2049236
Maruti Swift AMT VXI,2018,625000,50000,Petrol,Individual,Automatic,First Owner,22.0,1197,81.8,5,-1604832280.5207753
Hyundai i20 Active SX Petrol,2019,700000,20000,Petrol,Individual,Manual,First Owner,17.19,1197,81.86,5,-339029319.6012359
Maruti Wagon R VXI Optional,2017,390000,25000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5,-572692389.3527554
Tata Nexon 1.2 Revotron XM,2018,625000,25000,Petrol,Individual,Manual,First Owner,17.0,1198,108.5,5,-542684352.2348862
Maruti Swift Dzire VXI,2014,400000,50000,Petrol,Individual,Manual,First Owner,19.1,1197,85.8,5,-1604231179.7721336
Toyota Corolla Altis 1.8 VL AT,2009,400000,90000,Petrol,Individual,Automatic,First Owner,14.53,1794,138.1,5,-3223112147.4934335
Tata Zest Revotron 1.2T XMS,2019,620000,100000,Petrol,Individual,Manual,First Owner,17.57,1193,88.7,5,-3711389720.6292095
Ford Fiesta Classic 1.4 SXI Duratorq,2008,190000,180000,Diesel,Individual,Manual,Second Owner,17.8,1399,67.0,5,-7074497704.428618
Maruti Alto 800 LXI,2013,210000,50000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,5,-1651710476.3359952
Maruti Ritz VDi,2012,270000,80000,Diesel,Individual,Manual,Third Owner,23.2,1248,73.94,5,-2868751250.1167994
Maruti Zen Std,1999,45000,100000,Petrol,Individual,Manual,Third Owner,17.3,993,60.0,5,-3741107287.276511
Hyundai EON D Lite Plus,2014,220000,93000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5,-3461023459.1214967
Mahindra Bolero 2011-2019 DI - AC BS III,2014,550000,11500,Diesel,Individual,Manual,First Owner,15.96,2523,63.0,9,133699141.89637135
Mahindra Xylo D2 Maxx,2015,650000,50000,Diesel,Individual,Manual,First Owner,14.95,2489,93.7,9,-1484378719.9667475
Honda City V MT,2012,550000,120000,Petrol,Individual,Manual,First Owner,16.8,1497,116.3,5,-4520898394.960462
Ford Fiesta 1.4 SXi TDCi ABS,2010,225000,100000,Diesel,Individual,Manual,Second Owner,17.8,1399,68.0,5,-3700017656.060068
Maruti 800 Std,2004,40000,57000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,4,-1950767040.0626469
Hyundai EON Era Plus,2016,280000,60000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,-2068945314.3391879
Ford Figo Aspire 1.5 Ti-VCT Titanium,2017,570000,44077,Petrol,Dealer,Automatic,First Owner,17.01,1499,110.5,5,-1319497435.9188251
Maruti Alto 800 LXI,2017,290000,90000,Petrol,Individual,Manual,Second Owner,24.7,796,47.3,5,-3338054351.0869594
Hyundai i20 Active 1.4 S,2018,720000,50000,Diesel,Individual,Manual,Second Owner,21.19,1396,88.73,5,-1584778820.3113687
Ford EcoSport 1.5 TDCi Trend Plus BSIV,2017,800000,60000,Diesel,Individual,Manual,First Owner,22.77,1498,98.59,5,-1994860623.5751708
